customer_id,customer_name,country,segment,industry,active_flag
CUST-004958,Urban Supply,UAE,SMB,E-commerce,1
CUST-004959,Urban Interiors,UAE,SMB,Office Supply,1
CUST-004960,Home Furnishings,Poland,Enterprise,Office Supply,1
CUST-004961,Home Furnishings,Sweden,SMB,Hospitality,1
CUST-004962,Casa Depot,Canada,Enterprise,Hospitality,1
CUST-004963,Atlas Interiors,France,SMB,Public Sector,1
CUST-004964,Atlas Depot,Chile,SMB,Construction,0
CUST-004965,Vista Depot,Sweden,Mid-Market,Construction,1
CUST-004966,Luxe Supply,Sweden,SMB,Retail,1
CUST-004967,Prime Living,Japan,SMB,Office Supply,1
CUST-004968,Atlas Studio,Italy,SMB,Real Estate,1
CUST-004969,Vista Furnishings,Germany,SMB,Public Sector,1
CUST-004970,Atlas Supply,France,Mid-Market,Office Supply,1
CUST-004971,Eco Supply,Poland,Mid-Market,Construction,1
CUST-004972,Luxe Living,South Africa,SMB,Public Sector,1
CUST-004973,Nordic Interiors,South Africa,SMB,Retail,1
CUST-004974,Nordic Interiors,Brazil,Enterprise,E-commerce,1
CUST-004975,Atlas Furnishings,USA,SMB,Construction,1
CUST-004976,Luxe Living,USA,SMB,Public Sector,1
CUST-004977,Craft Interiors,South Africa,SMB,Hospitality,1
CUST-004978,Eco Design,Italy,Mid-Market,Real Estate,1
CUST-004979,Casa Market,Mexico,SMB,Interior Design,1
CUST-004980,Nordic Market,UAE,Mid-Market,Office Supply,1
CUST-004981,Vista Living,Poland,SMB,Real Estate,1
CUST-004982,Home Furnishings,Brazil,Enterprise,Interior Design,1
CUST-004983,Nordic Interiors,Brazil,Enterprise,Office Supply,1
CUST-004984,Prime Supply,Australia,SMB,E-commerce,1
CUST-004985,Nordic Living,Germany,SMB,Real Estate,1
CUST-004986,Eco Interiors,Brazil,SMB,Interior Design,1
CUST-004987,Prime Living,Brazil,Mid-Market,Hospitality,1
CUST-004988,Vista Studio,Mexico,SMB,Public Sector,1
CUST-004989,Urban Furnishings,Spain,Mid-Market,Public Sector,1
CUST-004990,Urban Supply,South Africa,Enterprise,Public Sector,1
CUST-004991,Prime Studio,Sweden,SMB,Construction,1
CUST-004992,Craft Living,Sweden,SMB,Retail,1
CUST-004993,Atlas Studio,Japan,SMB,E-commerce,1
CUST-004994,Atlas Interiors,Canada,Mid-Market,Hospitality,1
CUST-004995,Atlas Supply,Argentina,Enterprise,Construction,1
CUST-004996,Casa Furnishings,Italy,SMB,Construction,1
CUST-004997,Eco Design,Mexico,Enterprise,Office Supply,1
CUST-004998,Eco Design,Mexico,SMB,Real Estate,1
CUST-004999,Prime Depot,Canada,SMB,E-commerce,1
CUST-005000,Nordic Furnishings,Brazil,Enterprise,Office Supply,1
CUST-005001,Home Living,Israel,Enterprise,Hospitality,1
CUST-005002,Home Depot,USA,SMB,Real Estate,1
CUST-005003,Urban Market,France,SMB,Office Supply,0
CUST-005004,Prime Depot,Spain,Mid-Market,Interior Design,1
CUST-005005,Nordic Design,Germany,Mid-Market,Construction,1
CUST-005006,Nordic Interiors,Chile,Mid-Market,E-commerce,1
CUST-005007,Prime Design,Poland,SMB,Retail,1
CUST-005008,Luxe Interiors,Japan,SMB,Real Estate,1
CUST-005009,Vista Supply,Chile,SMB,Interior Design,1
CUST-005010,Casa Living,India,SMB,Office Supply,1
CUST-005011,Atlas Supply,Brazil,SMB,Public Sector,1
CUST-005012,Prime Depot,Argentina,SMB,Hospitality,1
CUST-005013,Luxe Studio,Chile,Enterprise,Office Supply,1
CUST-005014,Home Studio,Israel,SMB,Public Sector,1
CUST-005015,Vista Market,India,SMB,Office Supply,1
CUST-005016,Atlas Living,Germany,Mid-Market,E-commerce,1
CUST-005017,Nordic Furnishings,Poland,Mid-Market,Public Sector,0
CUST-005018,Prime Design,UK,Enterprise,Hospitality,1
CUST-005019,Home Depot,Germany,SMB,Hospitality,1
CUST-005020,Eco Interiors,Netherlands,Enterprise,Public Sector,1
CUST-005021,Eco Depot,Australia,Enterprise,Public Sector,1
CUST-005022,Home Market,Canada,Enterprise,Construction,1
CUST-005023,Urban Interiors,Israel,SMB,Office Supply,1
CUST-005024,Urban Design,Argentina,Enterprise,Hospitality,1
CUST-005025,Vista Supply,Argentina,Mid-Market,Office Supply,1
CUST-005026,Home Depot,Australia,Mid-Market,E-commerce,1
CUST-005027,Vista Design,Poland,SMB,Interior Design,1
CUST-005028,Vista Studio,UK,SMB,Public Sector,1
CUST-005029,Eco Interiors,Netherlands,SMB,Office Supply,1
CUST-005030,Urban Studio,Sweden,Enterprise,Office Supply,1
CUST-005031,Atlas Market,Australia,SMB,Retail,1
CUST-005032,Home Living,USA,Mid-Market,Interior Design,1
CUST-005033,Atlas Furnishings,USA,SMB,Construction,1
CUST-005034,Casa Studio,Canada,Enterprise,Hospitality,1
CUST-005035,Eco Design,Argentina,Mid-Market,Interior Design,1
CUST-005036,Vista Studio,UAE,SMB,Retail,1
CUST-005037,Vista Market,India,SMB,Real Estate,1
CUST-005038,Prime Market,Poland,SMB,Construction,1
CUST-005039,Atlas Interiors,France,SMB,Construction,1
CUST-005040,Nordic Furnishings,Australia,SMB,Public Sector,1
CUST-005041,Home Depot,Argentina,Mid-Market,Interior Design,1
CUST-005042,Nordic Furnishings,Mexico,Mid-Market,Interior Design,1
CUST-005043,Vista Market,Canada,SMB,E-commerce,1
CUST-005044,Craft Market,Canada,Mid-Market,Real Estate,1
CUST-005045,Eco Supply,South Africa,Mid-Market,Retail,1
CUST-005046,Casa Studio,UK,Mid-Market,E-commerce,1
CUST-005047,Casa Depot,Italy,SMB,Construction,1
CUST-005048,Casa Studio,South Africa,Mid-Market,Public Sector,1
CUST-005049,Vista Depot,Netherlands,Mid-Market,Hospitality,1
CUST-005050,Craft Interiors,Sweden,Mid-Market,Office Supply,1
CUST-005051,Casa Depot,Italy,SMB,Hospitality,1
CUST-005052,Casa Interiors,Poland,Mid-Market,Retail,1
CUST-005053,Eco Design,USA,Mid-Market,Interior Design,1
CUST-005054,Urban Studio,Chile,SMB,Hospitality,1
CUST-005055,Prime Furnishings,Poland,Mid-Market,Public Sector,1
CUST-005056,Urban Studio,Netherlands,SMB,E-commerce,1
CUST-005057,Atlas Studio,UK,SMB,Construction,1
CUST-005058,Luxe Design,Mexico,SMB,Construction,1
CUST-005059,Eco Interiors,Japan,SMB,Hospitality,1
CUST-005060,Luxe Interiors,UK,Mid-Market,Office Supply,1
CUST-005061,Casa Furnishings,Canada,SMB,Construction,1
CUST-005062,Urban Supply,India,Enterprise,Office Supply,1
CUST-005063,Vista Furnishings,USA,Mid-Market,Construction,1
CUST-005064,Luxe Market,UK,SMB,Interior Design,1
CUST-005065,Eco Market,Sweden,SMB,Public Sector,1
CUST-005066,Urban Studio,Australia,SMB,Office Supply,1
CUST-005067,Home Interiors,Chile,Mid-Market,Construction,1
CUST-005068,Craft Furnishings,Japan,Mid-Market,Public Sector,1
CUST-005069,Eco Depot,Germany,Enterprise,Retail,1
CUST-005070,Atlas Supply,USA,Mid-Market,Public Sector,1
CUST-005071,Luxe Design,USA,Enterprise,E-commerce,1
CUST-005072,Nordic Market,USA,SMB,Real Estate,1
CUST-005073,Nordic Supply,India,SMB,Construction,1
CUST-005074,Prime Living,Sweden,SMB,E-commerce,1
CUST-005075,Prime Furnishings,Japan,SMB,Hospitality,1
CUST-005076,Nordic Living,Germany,SMB,Construction,1
CUST-005077,Nordic Design,South Africa,SMB,Office Supply,1
CUST-005078,Casa Living,UAE,Enterprise,E-commerce,1
CUST-005079,Urban Living,Australia,SMB,Interior Design,1
CUST-005080,Eco Interiors,India,Mid-Market,Public Sector,1
CUST-005081,Eco Market,Chile,Mid-Market,E-commerce,1
CUST-005082,Home Depot,Poland,Enterprise,Hospitality,1
CUST-005083,Eco Living,Japan,Mid-Market,Hospitality,1
CUST-005084,Craft Supply,India,SMB,Construction,1
CUST-005085,Prime Studio,Israel,Enterprise,Public Sector,1
CUST-005086,Vista Supply,Japan,SMB,Office Supply,1
CUST-005087,Home Supply,Brazil,Mid-Market,Retail,1
CUST-005088,Craft Depot,France,SMB,Construction,1
CUST-005089,Atlas Living,UAE,SMB,Hospitality,1
CUST-005090,Atlas Market,Poland,Mid-Market,Interior Design,1
CUST-005091,Prime Living,India,SMB,Construction,1
CUST-005092,Home Furnishings,Mexico,SMB,Interior Design,1
CUST-005093,Casa Living,Japan,SMB,Hospitality,1
CUST-005094,Home Interiors,South Africa,SMB,Interior Design,1
CUST-005095,Nordic Studio,India,Enterprise,Retail,1
CUST-005096,Home Furnishings,Israel,Mid-Market,Interior Design,0
CUST-005097,Nordic Design,Chile,Enterprise,Hospitality,1
CUST-005098,Atlas Living,Netherlands,Mid-Market,Real Estate,1
CUST-005099,Nordic Depot,UAE,Enterprise,Office Supply,1
CUST-005100,Prime Interiors,Japan,Enterprise,Retail,1
CUST-005101,Casa Furnishings,Spain,Mid-Market,Hospitality,1
CUST-005102,Home Depot,UAE,SMB,Construction,0
CUST-005103,Atlas Supply,UK,Mid-Market,Retail,1
CUST-005104,Luxe Living,France,Mid-Market,E-commerce,1
CUST-005105,Casa Market,Brazil,Enterprise,Construction,1
CUST-005106,Prime Furnishings,Spain,Enterprise,Public Sector,1
CUST-005107,Vista Studio,Chile,SMB,Public Sector,1
CUST-005108,Casa Interiors,Japan,Mid-Market,Office Supply,1
CUST-005109,Prime Design,Mexico,SMB,Office Supply,1
CUST-005110,Casa Market,Netherlands,SMB,E-commerce,1
CUST-005111,Eco Interiors,Chile,SMB,Retail,1
CUST-005112,Prime Supply,Italy,SMB,Office Supply,1
CUST-005113,Vista Living,Sweden,SMB,Construction,1
CUST-005114,Atlas Depot,Netherlands,SMB,Office Supply,1
CUST-005115,Eco Furnishings,Germany,Mid-Market,Retail,1
CUST-005116,Eco Design,Spain,SMB,Retail,1
CUST-005117,Home Furnishings,Brazil,Mid-Market,Retail,1
CUST-005118,Luxe Depot,India,Mid-Market,Real Estate,1
CUST-005119,Atlas Furnishings,South Africa,SMB,Real Estate,1
CUST-005120,Luxe Studio,Mexico,SMB,Construction,1
CUST-005121,Vista Studio,Spain,SMB,Office Supply,1
CUST-005122,Home Furnishings,Germany,SMB,Hospitality,1
CUST-005123,Casa Depot,South Africa,SMB,Interior Design,1
CUST-005124,Craft Design,India,SMB,Interior Design,1
CUST-005125,Eco Furnishings,UAE,SMB,Real Estate,1
CUST-005126,Casa Design,USA,SMB,Office Supply,1
CUST-005127,Atlas Studio,India,Mid-Market,Real Estate,1
CUST-005128,Luxe Supply,Mexico,SMB,Hospitality,1
CUST-005129,Home Interiors,Sweden,Mid-Market,E-commerce,1
CUST-005130,Eco Market,Chile,Mid-Market,Public Sector,1
CUST-005131,Craft Living,Israel,SMB,Retail,1
CUST-005132,Home Interiors,Italy,SMB,Retail,1
CUST-005133,Atlas Interiors,Italy,SMB,Real Estate,1
CUST-005134,Urban Interiors,USA,SMB,Interior Design,1
CUST-005135,Eco Depot,France,SMB,Hospitality,1
CUST-005136,Casa Furnishings,Brazil,Enterprise,Hospitality,1
CUST-005137,Eco Interiors,Argentina,Mid-Market,E-commerce,1
CUST-005138,Eco Living,Argentina,Enterprise,E-commerce,1
CUST-005139,Home Design,Poland,SMB,E-commerce,1
CUST-005140,Home Furnishings,Japan,Mid-Market,Real Estate,1
CUST-005141,Craft Furnishings,UAE,SMB,Interior Design,0
CUST-005142,Atlas Depot,Spain,Mid-Market,Real Estate,1
CUST-005143,Urban Furnishings,Mexico,SMB,Office Supply,1
CUST-005144,Luxe Interiors,UAE,SMB,E-commerce,1
CUST-005145,Home Furnishings,Argentina,Mid-Market,Real Estate,1
CUST-005146,Luxe Interiors,Argentina,SMB,Public Sector,1
CUST-005147,Nordic Living,Poland,SMB,Office Supply,1
CUST-005148,Home Living,France,SMB,Hospitality,1
CUST-005149,Luxe Market,Netherlands,Enterprise,Public Sector,1
CUST-005150,Craft Supply,Spain,SMB,Real Estate,1
CUST-005151,Home Interiors,Spain,Mid-Market,Hospitality,1
CUST-005152,Vista Furnishings,UAE,Mid-Market,Retail,1
CUST-005153,Vista Depot,Chile,Mid-Market,Retail,1
CUST-005154,Craft Living,Canada,SMB,Public Sector,1
CUST-005155,Vista Supply,UK,Mid-Market,Hospitality,1
CUST-005156,Craft Furnishings,France,Mid-Market,Interior Design,1
CUST-005157,Luxe Living,Chile,SMB,Construction,1
CUST-005158,Craft Depot,Poland,SMB,Interior Design,1
CUST-005159,Vista Living,UK,Enterprise,Retail,1
CUST-005160,Craft Living,Mexico,SMB,Construction,1
CUST-005161,Vista Studio,Germany,SMB,Public Sector,1
CUST-005162,Luxe Living,France,SMB,Hospitality,1
CUST-005163,Prime Supply,Poland,SMB,Interior Design,1
CUST-005164,Craft Design,Brazil,SMB,Retail,1
CUST-005165,Prime Depot,Argentina,SMB,Office Supply,1
CUST-005166,Home Depot,Chile,SMB,Retail,1
CUST-005167,Urban Studio,Chile,SMB,Office Supply,1
CUST-005168,Casa Living,Canada,Mid-Market,Retail,1
CUST-005169,Casa Furnishings,Mexico,Mid-Market,Retail,1
CUST-005170,Casa Supply,Sweden,SMB,E-commerce,1
CUST-005171,Home Living,Japan,SMB,E-commerce,1
CUST-005172,Luxe Interiors,Japan,Enterprise,Interior Design,1
CUST-005173,Prime Design,Japan,SMB,Construction,1
CUST-005174,Atlas Interiors,Australia,SMB,Hospitality,1
CUST-005175,Home Design,UK,SMB,Construction,1
CUST-005176,Luxe Living,Brazil,SMB,Construction,1
CUST-005177,Prime Depot,Chile,SMB,Real Estate,1
CUST-005178,Craft Living,Australia,SMB,Real Estate,1
CUST-005179,Casa Living,USA,Mid-Market,Interior Design,1
CUST-005180,Eco Furnishings,Spain,Mid-Market,Public Sector,1
CUST-005181,Luxe Design,Japan,SMB,Construction,1
CUST-005182,Craft Design,Canada,Mid-Market,Interior Design,1
CUST-005183,Prime Design,India,SMB,E-commerce,1
CUST-005184,Atlas Furnishings,France,SMB,Retail,1
CUST-005185,Luxe Design,Italy,Enterprise,Interior Design,1
CUST-005186,Home Market,Netherlands,SMB,Construction,0
CUST-005187,Vista Furnishings,South Africa,SMB,Interior Design,1
CUST-005188,Atlas Interiors,South Africa,Mid-Market,Interior Design,1
CUST-005189,Eco Furnishings,Canada,SMB,Hospitality,1
CUST-005190,Vista Depot,Netherlands,SMB,Office Supply,1
CUST-005191,Casa Interiors,France,SMB,E-commerce,1
CUST-005192,Craft Studio,South Africa,SMB,E-commerce,1
CUST-005193,Luxe Living,Israel,Mid-Market,E-commerce,1
CUST-005194,Craft Living,Brazil,Mid-Market,Construction,0
CUST-005195,Prime Interiors,India,SMB,E-commerce,1
CUST-005196,Home Furnishings,USA,SMB,E-commerce,1
CUST-005197,Vista Market,UAE,SMB,Office Supply,1
CUST-005198,Vista Supply,Australia,SMB,E-commerce,1
CUST-005199,Casa Studio,South Africa,Enterprise,Real Estate,1
CUST-005200,Vista Supply,Mexico,Mid-Market,Retail,1
CUST-005201,Eco Design,Italy,Mid-Market,Interior Design,1
CUST-005202,Vista Interiors,Germany,Enterprise,Construction,1
CUST-005203,Luxe Furnishings,Argentina,Mid-Market,Hospitality,1
CUST-005204,Home Furnishings,Sweden,Mid-Market,Hospitality,1
CUST-005205,Eco Depot,Poland,SMB,Hospitality,1
CUST-005206,Vista Market,Poland,Mid-Market,Public Sector,1
CUST-005207,Nordic Interiors,Japan,Mid-Market,Interior Design,1
CUST-005208,Prime Market,Sweden,SMB,Office Supply,0
CUST-005209,Luxe Market,Israel,SMB,Interior Design,1
CUST-005210,Home Studio,Japan,SMB,E-commerce,1
CUST-005211,Home Design,Spain,Mid-Market,Office Supply,1
CUST-005212,Luxe Interiors,Japan,SMB,Real Estate,1
CUST-005213,Vista Supply,France,SMB,E-commerce,1
CUST-005214,Vista Depot,Argentina,Mid-Market,E-commerce,1
CUST-005215,Casa Design,Italy,Enterprise,Construction,1
CUST-005216,Casa Studio,UK,Mid-Market,Interior Design,1
CUST-005217,Casa Supply,USA,SMB,Real Estate,1
CUST-005218,Urban Interiors,India,SMB,Construction,1
CUST-005219,Nordic Furnishings,Australia,SMB,Office Supply,1
CUST-005220,Urban Depot,Brazil,SMB,Construction,1
CUST-005221,Nordic Design,Netherlands,Mid-Market,Construction,1
CUST-005222,Luxe Depot,Netherlands,Mid-Market,Real Estate,1
CUST-005223,Eco Depot,Mexico,Mid-Market,Interior Design,1
CUST-005224,Craft Interiors,Germany,Enterprise,Real Estate,1
CUST-005225,Urban Supply,Canada,Mid-Market,E-commerce,1
CUST-005226,Prime Depot,Brazil,Enterprise,Interior Design,1
CUST-005227,Craft Living,South Africa,SMB,Hospitality,1
CUST-005228,Casa Depot,UAE,Mid-Market,E-commerce,1
CUST-005229,Vista Interiors,Italy,SMB,Interior Design,1
CUST-005230,Nordic Interiors,Mexico,SMB,E-commerce,1
CUST-005231,Craft Supply,Poland,SMB,Retail,1
CUST-005232,Craft Furnishings,Argentina,Mid-Market,Public Sector,1
CUST-005233,Casa Furnishings,Australia,SMB,Retail,1
CUST-005234,Urban Depot,Netherlands,SMB,Public Sector,1
CUST-005235,Urban Interiors,Australia,Enterprise,Retail,1
CUST-005236,Atlas Market,UAE,SMB,Construction,1
CUST-005237,Vista Studio,Japan,SMB,Construction,1
CUST-005238,Vista Supply,Netherlands,SMB,Real Estate,1
CUST-005239,Nordic Studio,USA,SMB,Public Sector,1
CUST-005240,Home Supply,Germany,SMB,Construction,1
CUST-005241,Craft Market,India,Enterprise,Public Sector,1
CUST-005242,Casa Supply,Israel,Enterprise,Real Estate,1
CUST-005243,Urban Design,Australia,Mid-Market,Real Estate,1
CUST-005244,Home Living,UAE,SMB,Construction,1
CUST-005245,Urban Design,Canada,SMB,Construction,1
CUST-005246,Home Depot,France,Mid-Market,Public Sector,1
CUST-005247,Craft Living,UK,Mid-Market,Real Estate,1
CUST-005248,Casa Studio,France,SMB,Real Estate,1
CUST-005249,Eco Design,Japan,SMB,Hospitality,1
CUST-005250,Luxe Supply,Japan,SMB,E-commerce,1
CUST-005251,Home Furnishings,Sweden,Mid-Market,E-commerce,1
CUST-005252,Prime Furnishings,USA,SMB,Hospitality,1
CUST-005253,Vista Supply,Poland,Enterprise,Construction,1
CUST-005254,Urban Living,France,SMB,Real Estate,1
CUST-005255,Urban Supply,Brazil,Mid-Market,Office Supply,1
CUST-005256,Prime Supply,UK,Mid-Market,E-commerce,1
CUST-005257,Vista Interiors,Italy,SMB,Retail,1
CUST-005258,Nordic Studio,Israel,SMB,Construction,1
CUST-005259,Home Furnishings,Mexico,SMB,Office Supply,1
CUST-005260,Casa Studio,India,SMB,Interior Design,1
CUST-005261,Casa Living,Brazil,SMB,Office Supply,1
CUST-005262,Atlas Living,France,SMB,Hospitality,1
CUST-005263,Eco Furnishings,USA,Enterprise,Office Supply,1
CUST-005264,Prime Market,Sweden,SMB,Real Estate,1
CUST-005265,Casa Market,Brazil,Mid-Market,Office Supply,1
CUST-005266,Prime Living,Italy,SMB,Interior Design,1
CUST-005267,Eco Supply,Netherlands,Mid-Market,Real Estate,1
CUST-005268,Luxe Furnishings,Spain,Mid-Market,Interior Design,1
CUST-005269,Vista Depot,USA,Enterprise,E-commerce,1
CUST-005270,Atlas Market,Brazil,Enterprise,Real Estate,1
CUST-005271,Nordic Living,Australia,Mid-Market,Interior Design,1
CUST-005272,Casa Supply,Chile,SMB,Interior Design,1
CUST-005273,Nordic Supply,Italy,SMB,Construction,1
CUST-005274,Prime Living,Sweden,SMB,Interior Design,0
CUST-005275,Vista Supply,Netherlands,Enterprise,Construction,1
CUST-005276,Atlas Studio,India,SMB,Office Supply,1
CUST-005277,Vista Living,USA,SMB,Hospitality,1
CUST-005278,Prime Furnishings,Italy,Mid-Market,Construction,1
CUST-005279,Nordic Depot,South Africa,SMB,Public Sector,1
CUST-005280,Luxe Depot,Mexico,Mid-Market,Construction,1
CUST-005281,Nordic Depot,Argentina,SMB,Real Estate,1
CUST-005282,Craft Design,Argentina,Mid-Market,Construction,1
CUST-005283,Casa Supply,Italy,SMB,Interior Design,1
CUST-005284,Eco Studio,Australia,Mid-Market,Office Supply,1
CUST-005285,Prime Market,Mexico,SMB,Construction,1
CUST-005286,Eco Supply,South Africa,SMB,Retail,1
CUST-005287,Eco Interiors,Chile,SMB,E-commerce,1
CUST-005288,Prime Living,Italy,SMB,Real Estate,1
CUST-005289,Luxe Interiors,Sweden,Mid-Market,Construction,1
CUST-005290,Atlas Furnishings,Australia,Mid-Market,Interior Design,1
CUST-005291,Eco Supply,Brazil,SMB,Public Sector,1
CUST-005292,Urban Supply,Italy,SMB,Construction,1
CUST-005293,Nordic Furnishings,Mexico,Mid-Market,Office Supply,0
CUST-005294,Casa Living,Canada,SMB,Interior Design,1
CUST-005295,Prime Depot,UAE,Mid-Market,Office Supply,1
CUST-005296,Home Living,Italy,Mid-Market,Retail,1
CUST-005297,Nordic Interiors,Italy,Mid-Market,Office Supply,1
CUST-005298,Eco Market,Netherlands,SMB,Construction,1
CUST-005299,Urban Furnishings,UK,Mid-Market,Real Estate,1
CUST-005300,Atlas Interiors,Australia,SMB,Interior Design,1
CUST-005301,Atlas Living,Brazil,SMB,Interior Design,1
CUST-005302,Casa Depot,France,SMB,E-commerce,1
CUST-005303,Prime Supply,Mexico,SMB,E-commerce,1
CUST-005304,Prime Studio,Italy,SMB,Real Estate,1
CUST-005305,Luxe Market,Sweden,SMB,Retail,1
CUST-005306,Luxe Living,Israel,SMB,E-commerce,1
CUST-005307,Atlas Depot,UAE,Mid-Market,Office Supply,1
CUST-005308,Casa Studio,South Africa,SMB,Retail,1
CUST-005309,Atlas Market,Mexico,Enterprise,E-commerce,1
CUST-005310,Home Depot,Argentina,SMB,E-commerce,1
CUST-005311,Craft Furnishings,South Africa,Enterprise,Office Supply,1
CUST-005312,Craft Supply,Brazil,SMB,E-commerce,1
CUST-005313,Eco Furnishings,Argentina,SMB,Public Sector,1
CUST-005314,Urban Depot,France,SMB,E-commerce,1
CUST-005315,Nordic Living,South Africa,SMB,Retail,1
CUST-005316,Urban Studio,Argentina,Mid-Market,Public Sector,1
CUST-005317,Home Interiors,Argentina,SMB,Hospitality,1
CUST-005318,Casa Design,UK,SMB,E-commerce,1
CUST-005319,Atlas Interiors,Japan,SMB,E-commerce,1
CUST-005320,Home Interiors,UK,Mid-Market,Construction,1
CUST-005321,Luxe Furnishings,Netherlands,Mid-Market,Construction,1
CUST-005322,Atlas Studio,South Africa,Mid-Market,Retail,1
CUST-005323,Vista Studio,Italy,SMB,Public Sector,1
CUST-005324,Nordic Studio,Italy,SMB,Real Estate,1
CUST-005325,Casa Market,Canada,SMB,Office Supply,1
CUST-005326,Eco Design,Canada,Mid-Market,Retail,1
CUST-005327,Luxe Interiors,Germany,Mid-Market,Construction,1
CUST-005328,Vista Living,Sweden,SMB,Hospitality,1
CUST-005329,Luxe Supply,Canada,Mid-Market,Real Estate,1
CUST-005330,Luxe Market,Mexico,Mid-Market,Public Sector,1
CUST-005331,Home Interiors,France,Mid-Market,Office Supply,1
CUST-005332,Casa Studio,Germany,Mid-Market,Hospitality,1
CUST-005333,Urban Design,Germany,Enterprise,E-commerce,1
CUST-005334,Urban Depot,Chile,SMB,Real Estate,1
CUST-005335,Eco Design,Sweden,SMB,Real Estate,1
CUST-005336,Luxe Living,Italy,SMB,Hospitality,1
CUST-005337,Vista Living,Netherlands,SMB,Public Sector,1
CUST-005338,Atlas Supply,Canada,SMB,Construction,1
CUST-005339,Home Market,USA,SMB,Interior Design,1
CUST-005340,Urban Market,Australia,Mid-Market,Real Estate,1
CUST-005341,Casa Studio,Argentina,Enterprise,E-commerce,1
CUST-005342,Atlas Interiors,Netherlands,Enterprise,Hospitality,1
CUST-005343,Urban Depot,Canada,SMB,Interior Design,1
CUST-005344,Eco Supply,India,SMB,Hospitality,1
CUST-005345,Casa Depot,Sweden,Enterprise,E-commerce,1
CUST-005346,Atlas Interiors,UK,Mid-Market,Construction,1
CUST-005347,Craft Living,India,SMB,Construction,1
CUST-005348,Prime Design,India,SMB,Public Sector,1
CUST-005349,Prime Furnishings,Argentina,Mid-Market,Real Estate,1
CUST-005350,Nordic Market,USA,SMB,Interior Design,1
CUST-005351,Urban Interiors,India,Mid-Market,Retail,1
CUST-005352,Vista Studio,Sweden,SMB,Construction,1
CUST-005353,Craft Depot,South Africa,SMB,Office Supply,1
CUST-005354,Craft Depot,India,SMB,Public Sector,1
CUST-005355,Urban Market,Israel,Mid-Market,Public Sector,1
CUST-005356,Atlas Interiors,Australia,Mid-Market,Real Estate,1
CUST-005357,Prime Depot,Israel,Enterprise,Hospitality,1
CUST-005358,Home Supply,Chile,Mid-Market,Public Sector,1
CUST-005359,Casa Furnishings,South Africa,SMB,Office Supply,1
CUST-005360,Home Supply,France,Enterprise,Hospitality,1
CUST-005361,Atlas Supply,UAE,SMB,Public Sector,1
CUST-005362,Eco Furnishings,Mexico,Enterprise,Hospitality,1
CUST-005363,Casa Interiors,Chile,SMB,E-commerce,1
CUST-005364,Eco Design,France,SMB,E-commerce,1
CUST-005365,Vista Furnishings,Canada,SMB,Interior Design,1
CUST-005366,Nordic Market,Poland,SMB,Interior Design,1
CUST-005367,Vista Depot,Spain,SMB,Hospitality,1
CUST-005368,Atlas Living,Brazil,Enterprise,Public Sector,1
CUST-005369,Home Design,Italy,SMB,Retail,1
CUST-005370,Urban Studio,Chile,SMB,E-commerce,1
CUST-005371,Luxe Depot,France,Mid-Market,Interior Design,1
CUST-005372,Atlas Studio,Canada,Mid-Market,Retail,1
CUST-005373,Home Furnishings,UAE,SMB,Retail,1
CUST-005374,Nordic Studio,Israel,SMB,Construction,1
CUST-005375,Home Studio,Chile,SMB,Construction,1
CUST-005376,Vista Interiors,UK,Mid-Market,Construction,1
CUST-005377,Prime Living,UAE,Mid-Market,Interior Design,1
CUST-005378,Urban Furnishings,France,SMB,Public Sector,1
CUST-005379,Luxe Market,Chile,SMB,Office Supply,1
CUST-005380,Nordic Market,USA,Enterprise,E-commerce,1
CUST-005381,Eco Furnishings,Israel,SMB,Office Supply,1
CUST-005382,Craft Design,Brazil,Enterprise,E-commerce,1
CUST-005383,Casa Supply,Japan,SMB,Interior Design,1
CUST-005384,Casa Depot,Israel,SMB,E-commerce,1
CUST-005385,Luxe Living,Brazil,Enterprise,Construction,1
CUST-005386,Craft Market,Sweden,SMB,Hospitality,1
CUST-005387,Craft Market,Australia,Mid-Market,Public Sector,1
CUST-005388,Luxe Living,Germany,SMB,Public Sector,1
CUST-005389,Home Furnishings,Netherlands,SMB,Hospitality,1
CUST-005390,Luxe Market,USA,SMB,Hospitality,1
CUST-005391,Urban Interiors,Poland,SMB,Hospitality,1
CUST-005392,Luxe Design,Sweden,SMB,Public Sector,1
CUST-005393,Prime Living,Netherlands,SMB,Interior Design,1
CUST-005394,Nordic Depot,Canada,Mid-Market,Construction,1
CUST-005395,Atlas Market,Canada,Mid-Market,Retail,1
CUST-005396,Craft Supply,Argentina,Mid-Market,Retail,1
CUST-005397,Urban Market,Japan,SMB,Real Estate,1
CUST-005398,Home Design,Argentina,Enterprise,Hospitality,1
CUST-005399,Urban Furnishings,France,SMB,Hospitality,1
CUST-005400,Urban Supply,South Africa,SMB,E-commerce,1
CUST-005401,Urban Living,Australia,Mid-Market,Construction,1
CUST-005402,Urban Supply,UK,Mid-Market,Public Sector,1
CUST-005403,Urban Market,Italy,SMB,Interior Design,1
CUST-005404,Atlas Supply,Japan,SMB,Public Sector,1
CUST-005405,Casa Furnishings,France,Enterprise,Construction,1
CUST-005406,Home Studio,USA,Enterprise,Public Sector,1
CUST-005407,Prime Living,Netherlands,Mid-Market,Construction,1
CUST-005408,Casa Interiors,France,Mid-Market,Office Supply,1
